timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1618816677122,381,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-25,text,true,,1057,684,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,381,0,0
1618816675821,1817,api/login,200,OK,PELAPORAN STAGING 1-27,text,true,,1923,721,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/login,1817,0,1367
1618816677460,419,api/dashboard/v2/summary-case-criteria,200,OK,PELAPORAN STAGING 1-22,text,true,,3794,688,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,419,0,0
1618816676818,1219,api/login,200,OK,PELAPORAN STAGING 1-28,text,true,,1921,721,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/login,1219,0,372
1618816677408,773,api/areas/district-city,200,OK,PELAPORAN STAGING 1-26,text,true,,2403,676,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,773,0,0
1618816677505,764,api/country,200,OK,PELAPORAN STAGING 1-25,text,true,,9541,664,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/country,764,0,0
1618816677007,1385,api/map?kode_kab=32.17,200,OK,PELAPORAN STAGING 1-23,text,true,,583621,690,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/map?kode_kab=32.17&kode_kab=32.17,768,0,0
1618816677640,908,api/areas/hospital,200,OK,PELAPORAN STAGING 1-27,text,true,,184073,685,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,402,0,0
1618816678183,383,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-26,text,true,,1055,684,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,383,0,0
1618816678271,398,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-25,text,true,,1055,675,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,398,0,0
1618816677345,1328,api/map?kode_kab=32.17,200,OK,PELAPORAN STAGING 1-24,text,true,,583592,690,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/map?kode_kab=32.17&kode_kab=32.17,772,0,0
1618816677816,893,api/login,200,OK,PELAPORAN STAGING 1-29,text,true,,1919,721,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/login,893,0,378
1618816678039,883,api/areas/hospital,200,OK,PELAPORAN STAGING 1-28,text,true,,184077,685,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,387,0,0
1618816678549,387,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-27,text,true,,1063,684,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,387,0,0
1618816678567,380,api/country,200,OK,PELAPORAN STAGING 1-26,text,true,,9545,664,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/country,380,0,0
1618816678674,415,api/reports/daily-report,200,OK,PELAPORAN STAGING 1-24,text,true,,3080,677,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/reports/daily-report,415,0,0
1618816678393,775,api/reports/daily-report,200,OK,PELAPORAN STAGING 1-23,text,true,,3086,677,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/reports/daily-report,774,0,0
1618816678923,373,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-28,text,true,,1055,684,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,373,0,0
1618816678949,377,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-26,text,true,,1055,675,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,377,0,0
1618816678937,416,api/areas/district-city,200,OK,PELAPORAN STAGING 1-27,text,true,,2407,676,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,414,0,0
1618816679090,434,api/dashboard/v2/summary-case,200,OK,PELAPORAN STAGING 1-24,text,true,,12511,682,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/summary-case,433,0,0
1618816679298,386,api/areas/district-city,200,OK,PELAPORAN STAGING 1-28,text,true,,2399,676,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,385,0,0
1618816678817,874,api/login,200,OK,PELAPORAN STAGING 1-30,text,true,,1915,721,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/login,874,0,394
1618816679355,389,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-27,text,true,,1061,684,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,388,0,0
1618816678671,1095,api/map?kode_kab=32.17,200,OK,PELAPORAN STAGING 1-25,text,true,,583610,690,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/map?kode_kab=32.17&kode_kab=32.17,412,0,0
1618816678710,1158,api/areas/hospital,200,OK,PELAPORAN STAGING 1-29,text,true,,184096,685,9,9,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,740,0,0
1618816679169,754,api/dashboard/v2/summary-case,200,OK,PELAPORAN STAGING 1-23,text,true,,12511,682,9,9,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/summary-case,753,0,0
1618816679524,450,api/dashboard/v2/visualization-case,200,OK,PELAPORAN STAGING 1-24,text,true,,3798,688,9,9,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,449,0,0
1618816679685,371,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-28,text,true,,1069,684,9,9,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,371,0,0
1618816679745,380,api/country,200,OK,PELAPORAN STAGING 1-27,text,true,,9547,664,9,9,https://pikobar-pelaporan-api.digitalservice.id/api/country,380,0,0
1618816679768,429,api/reports/daily-report,200,OK,PELAPORAN STAGING 1-25,text,true,,3094,677,9,9,https://pikobar-pelaporan-api.digitalservice.id/api/reports/daily-report,429,0,0
1618816679869,414,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-29,text,true,,1061,684,9,9,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,412,0,0
1618816679923,448,api/dashboard/v2/visualization-case,200,OK,PELAPORAN STAGING 1-23,text,true,,3800,688,9,9,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,448,0,0
1618816679974,415,api/dashboard/v2/summary-case-criteria,200,OK,PELAPORAN STAGING 1-24,text,true,,3794,688,9,9,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,414,0,0
1618816680059,425,api/country,200,OK,PELAPORAN STAGING 1-28,text,true,,9545,664,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/country,424,0,0
1618816680125,421,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-27,text,true,,1061,675,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,421,0,0
1618816679692,860,api/areas/hospital,200,OK,PELAPORAN STAGING 1-30,text,true,,184077,685,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,408,0,0
1618816679328,1296,api/map?kode_kab=32.17,200,OK,PELAPORAN STAGING 1-26,text,true,,583609,690,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/map?kode_kab=32.17&kode_kab=32.17,437,0,0
1618816680196,429,api/dashboard/v2/summary-case,200,OK,PELAPORAN STAGING 1-25,text,true,,12517,682,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/summary-case,429,0,0
1618816680373,381,api/dashboard/v2/summary-case-criteria,200,OK,PELAPORAN STAGING 1-23,text,true,,3798,688,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,381,0,0
1618816680485,376,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-28,text,true,,1053,675,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,376,0,0
1618816680552,393,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-30,text,true,,1059,684,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,393,0,0
1618816680283,776,api/areas/district-city,200,OK,PELAPORAN STAGING 1-29,text,true,,2409,676,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,776,0,0
1618816680627,432,api/dashboard/v2/visualization-case,200,OK,PELAPORAN STAGING 1-25,text,true,,3800,688,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,432,0,0
1618816680625,437,api/reports/daily-report,200,OK,PELAPORAN STAGING 1-26,text,true,,3080,677,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/reports/daily-report,437,0,0
1618816679814,1280,api/login,200,OK,PELAPORAN STAGING 1-31,text,true,,1927,721,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/login,1280,0,379
1618816680947,433,api/areas/district-city,200,OK,PELAPORAN STAGING 1-30,text,true,,2399,676,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,433,0,0
1618816681060,398,api/dashboard/v2/summary-case-criteria,200,OK,PELAPORAN STAGING 1-25,text,true,,3802,688,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,398,0,0
1618816680547,1043,api/map?kode_kab=32.17,200,OK,PELAPORAN STAGING 1-27,text,true,,583607,690,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/map?kode_kab=32.17&kode_kab=32.17,423,0,0
1618816680817,960,api/login,200,OK,PELAPORAN STAGING 1-32,text,true,,1927,721,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/login,959,0,396
1618816681063,762,api/dashboard/v2/summary-case,200,OK,PELAPORAN STAGING 1-26,text,true,,12513,682,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/summary-case,762,0,0
1618816681381,505,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-30,text,true,,1063,684,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,505,0,0
1618816681060,866,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-29,text,true,,1061,684,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,865,0,0
1618816681591,509,api/reports/daily-report,200,OK,PELAPORAN STAGING 1-27,text,true,,3082,677,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/reports/daily-report,509,0,0
1618816681095,1057,api/areas/hospital,200,OK,PELAPORAN STAGING 1-31,text,true,,184087,685,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,416,0,0
1618816681887,407,api/country,200,OK,PELAPORAN STAGING 1-30,text,true,,9547,664,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/country,406,0,0
1618816681826,507,api/dashboard/v2/visualization-case,200,OK,PELAPORAN STAGING 1-26,text,true,,3794,688,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,507,0,0
1618816681927,447,api/country,200,OK,PELAPORAN STAGING 1-29,text,true,,9543,664,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/country,447,0,0
1618816680863,1514,api/map?kode_kab=32.17,200,OK,PELAPORAN STAGING 1-28,text,true,,583604,690,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/map?kode_kab=32.17&kode_kab=32.17,446,0,0
1618816682102,431,api/dashboard/v2/summary-case,200,OK,PELAPORAN STAGING 1-27,text,true,,12511,682,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/summary-case,430,0,0
1618816682152,386,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-31,text,true,,1057,684,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,385,0,0
1618816682295,392,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-30,text,true,,1053,675,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,392,0,0
1618816682335,432,api/dashboard/v2/summary-case-criteria,200,OK,PELAPORAN STAGING 1-26,text,true,,3800,688,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,432,0,0
1618816681778,1018,api/areas/hospital,200,OK,PELAPORAN STAGING 1-32,text,true,,184081,685,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,408,0,0
1618816681815,1001,api/login,200,OK,PELAPORAN STAGING 1-33,text,true,,1919,721,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/login,1001,0,540
1618816682374,452,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-29,text,true,,1055,675,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,452,0,0
1618816682377,450,api/reports/daily-report,200,OK,PELAPORAN STAGING 1-28,text,true,,3078,677,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/reports/daily-report,450,0,0
1618816682534,384,api/dashboard/v2/visualization-case,200,OK,PELAPORAN STAGING 1-27,text,true,,3806,688,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,384,0,0
1618816682798,425,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-32,text,true,,1053,684,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,425,0,0
1618816682828,432,api/dashboard/v2/summary-case,200,OK,PELAPORAN STAGING 1-28,text,true,,12517,682,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/summary-case,432,0,0
1618816682919,364,api/dashboard/v2/summary-case-criteria,200,OK,PELAPORAN STAGING 1-27,text,true,,3800,688,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,364,0,0
1618816682539,781,api/areas/district-city,200,OK,PELAPORAN STAGING 1-31,text,true,,2389,676,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,780,0,0
1618816683260,435,api/dashboard/v2/visualization-case,200,OK,PELAPORAN STAGING 1-28,text,true,,3802,688,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,435,0,0
1618816683224,471,api/areas/district-city,200,OK,PELAPORAN STAGING 1-32,text,true,,2397,676,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,471,0,0
1618816682816,885,api/login,200,OK,PELAPORAN STAGING 1-34,text,true,,1921,721,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/login,885,0,408
1618816683320,424,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-31,text,true,,1055,684,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,424,0,0
1618816682827,1256,api/map?kode_kab=32.17,200,OK,PELAPORAN STAGING 1-29,text,true,,583604,690,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/map?kode_kab=32.17&kode_kab=32.17,415,0,0
1618816682817,1274,api/areas/hospital,200,OK,PELAPORAN STAGING 1-33,text,true,,184089,685,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,599,0,0
1618816683696,416,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-32,text,true,,1055,684,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,415,0,0
1618816683697,453,api/dashboard/v2/summary-case-criteria,200,OK,PELAPORAN STAGING 1-28,text,true,,3798,688,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,452,0,0
1618816682689,1522,api/map?kode_kab=32.17,200,OK,PELAPORAN STAGING 1-30,text,true,,583600,690,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/map?kode_kab=32.17&kode_kab=32.17,646,0,0
1618816683745,659,api/country,200,OK,PELAPORAN STAGING 1-31,text,true,,9539,664,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/country,659,0,0
1618816684084,385,api/reports/daily-report,200,OK,PELAPORAN STAGING 1-29,text,true,,3080,677,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/reports/daily-report,385,0,0
1618816684112,388,api/country,200,OK,PELAPORAN STAGING 1-32,text,true,,9543,664,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/country,388,0,0
1618816684091,447,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-33,text,true,,1057,684,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,446,0,0
1618816684212,391,api/reports/daily-report,200,OK,PELAPORAN STAGING 1-30,text,true,,3078,677,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/reports/daily-report,391,0,0
1618816683819,939,api/login,200,OK,PELAPORAN STAGING 1-35,text,true,,1919,721,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/login,939,0,437
1618816684405,413,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-31,text,true,,1061,675,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,412,0,0
1618816683703,1177,api/areas/hospital,200,OK,PELAPORAN STAGING 1-34,text,true,,184083,685,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,428,0,0
1618816684501,391,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-32,text,true,,1061,675,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,391,0,0
1618816684539,379,api/areas/district-city,200,OK,PELAPORAN STAGING 1-33,text,true,,2393,676,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,378,0,0
1618816684471,465,api/dashboard/v2/summary-case,200,OK,PELAPORAN STAGING 1-29,text,true,,12519,682,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/summary-case,465,0,0
1618816684605,470,api/dashboard/v2/summary-case,200,OK,PELAPORAN STAGING 1-30,text,true,,12507,682,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/summary-case,470,0,0
1618816684919,371,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-33,text,true,,1061,684,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,371,0,0
1618816684882,424,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-34,text,true,,1055,684,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,424,0,0
1618816684938,409,api/dashboard/v2/visualization-case,200,OK,PELAPORAN STAGING 1-29,text,true,,3806,688,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,408,0,0
1618816685078,394,api/dashboard/v2/visualization-case,200,OK,PELAPORAN STAGING 1-30,text,true,,3800,688,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,394,0,0
1618816684817,820,api/login,200,OK,PELAPORAN STAGING 1-36,text,true,,1925,721,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/login,820,0,371
1618816684760,883,api/areas/hospital,200,OK,PELAPORAN STAGING 1-35,text,true,,184077,685,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,398,0,0
1618816685292,388,api/country,200,OK,PELAPORAN STAGING 1-33,text,true,,9539,664,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/country,388,0,0
1618816685309,443,api/areas/district-city,200,OK,PELAPORAN STAGING 1-34,text,true,,2397,676,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,443,0,0
1618816685348,447,api/dashboard/v2/summary-case-criteria,200,OK,PELAPORAN STAGING 1-29,text,true,,3806,688,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,446,0,0
1618816685473,391,api/dashboard/v2/summary-case-criteria,200,OK,PELAPORAN STAGING 1-30,text,true,,3798,688,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,391,0,0
1618816684893,1101,api/map?kode_kab=32.17,200,OK,PELAPORAN STAGING 1-32,text,true,,583619,690,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/map?kode_kab=32.17&kode_kab=32.17,417,0,0
1618816684820,1204,api/map?kode_kab=32.17,200,OK,PELAPORAN STAGING 1-31,text,true,,583593,690,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/map?kode_kab=32.17&kode_kab=32.17,408,0,0
1618816685681,417,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-33,text,true,,1053,675,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,417,0,0
1618816685754,446,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-34,text,true,,1055,684,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,443,0,0
1618816685996,407,api/reports/daily-report,200,OK,PELAPORAN STAGING 1-32,text,true,,3076,677,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/reports/daily-report,407,0,0
1618816686025,412,api/reports/daily-report,200,OK,PELAPORAN STAGING 1-31,text,true,,3082,677,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/reports/daily-report,411,0,0
1618816685645,822,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-35,text,true,,1057,684,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,822,0,0
1618816686201,401,api/country,200,OK,PELAPORAN STAGING 1-34,text,true,,9545,664,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/country,401,0,0
1618816685640,982,api/areas/hospital,200,OK,PELAPORAN STAGING 1-36,text,true,,184081,685,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,394,0,0
1618816685816,933,api/login,200,OK,PELAPORAN STAGING 1-37,text,true,,1921,721,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/login,933,0,397
1618816686438,387,api/dashboard/v2/summary-case,200,OK,PELAPORAN STAGING 1-31,text,true,,12511,682,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/summary-case,387,0,0
1618816686404,448,api/dashboard/v2/summary-case,200,OK,PELAPORAN STAGING 1-32,text,true,,12511,682,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/summary-case,448,0,0
1618816686468,459,api/areas/district-city,200,OK,PELAPORAN STAGING 1-35,text,true,,2395,676,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,459,0,0
1618816686604,395,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-34,text,true,,1061,675,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,387,0,0
1618816686623,408,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-36,text,true,,1059,684,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,408,0,0
1618816686853,407,api/dashboard/v2/visualization-case,200,OK,PELAPORAN STAGING 1-32,text,true,,3802,688,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,407,0,0
1618816686928,419,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-35,text,true,,1057,684,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,419,0,0
1618816687032,387,api/areas/district-city,200,OK,PELAPORAN STAGING 1-36,text,true,,2397,676,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,386,0,0
1618816686100,1396,api/map?kode_kab=32.17,200,OK,PELAPORAN STAGING 1-33,text,true,,583613,690,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/map?kode_kab=32.17&kode_kab=32.17,773,0,0
1618816686826,745,api/dashboard/v2/visualization-case,200,OK,PELAPORAN STAGING 1-31,text,true,,3800,688,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,745,0,0
1618816686750,867,api/areas/hospital,200,OK,PELAPORAN STAGING 1-37,text,true,,184075,685,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,393,0,0
1618816687349,448,api/country,200,OK,PELAPORAN STAGING 1-35,text,true,,9547,664,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/country,448,0,0
1618816687419,411,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-36,text,true,,1053,684,9,9,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,411,0,0
1618816687498,384,api/reports/daily-report,200,OK,PELAPORAN STAGING 1-33,text,true,,3080,677,9,9,https://pikobar-pelaporan-api.digitalservice.id/api/reports/daily-report,384,0,0
1618816687261,669,api/dashboard/v2/summary-case-criteria,200,OK,PELAPORAN STAGING 1-32,text,true,,3796,688,9,9,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,669,0,0
1618816687617,449,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-37,text,true,,1051,684,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,448,0,0
1618816686817,1249,api/login,200,OK,PELAPORAN STAGING 1-38,text,true,,1921,721,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/login,1249,0,404
1618816687797,403,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-35,text,true,,1055,675,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,403,0,0
1618816687832,386,api/country,200,OK,PELAPORAN STAGING 1-36,text,true,,9539,664,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/country,386,0,0
1618816686999,1251,api/map?kode_kab=32.17,200,OK,PELAPORAN STAGING 1-34,text,true,,583598,690,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/map?kode_kab=32.17&kode_kab=32.17,440,0,0
1618816687883,392,api/dashboard/v2/summary-case,200,OK,PELAPORAN STAGING 1-33,text,true,,12513,682,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/summary-case,392,0,0
1618816687571,790,api/dashboard/v2/summary-case-criteria,200,OK,PELAPORAN STAGING 1-31,text,true,,3798,688,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,790,0,0
1618816687816,875,api/login,200,OK,PELAPORAN STAGING 1-39,text,true,,1923,721,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/login,875,0,400
1618816688251,475,api/reports/daily-report,200,OK,PELAPORAN STAGING 1-34,text,true,,3076,677,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/reports/daily-report,475,0,0
1618816688276,460,api/dashboard/v2/visualization-case,200,OK,PELAPORAN STAGING 1-33,text,true,,3798,688,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,460,0,0
1618816688067,780,api/areas/district-city,200,OK,PELAPORAN STAGING 1-37,text,true,,2405,676,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,779,0,0
1618816688219,749,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-36,text,true,,1057,675,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,746,0,0
1618816688068,900,api/areas/hospital,200,OK,PELAPORAN STAGING 1-38,text,true,,184083,685,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,388,0,0
1618816688726,422,api/dashboard/v2/summary-case,200,OK,PELAPORAN STAGING 1-34,text,true,,12511,682,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/summary-case,422,0,0
1618816688736,447,api/dashboard/v2/summary-case-criteria,200,OK,PELAPORAN STAGING 1-33,text,true,,3802,688,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,447,0,0
